,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
125,0.06226658821105957,0.0,0.8102466793168881,0.8289911903436721,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",30,0.8388625592417062,0.8173190984578885,0.8199052132701422,0.8279952550415184,0.8199052132701422,0.8291814946619217,0.7819905213270142,0.8683274021352313,0.7904761904761904,0.8021327014218009,0.009891318913313775,0.0,0.020952106736373117,0.021936188443421396
126,0.04375433921813965,0.0,0.6631878557874763,0.6631877800453132,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.025003075602114375,0.0,0.0006400248824124762,0.00015966447971305087
127,0.1724830150604248,0.0031253814697265623,0.74573055028463,0.75497742771528,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",101,0.8246445497630331,0.7366548042704626,0.7819905213270142,0.7295373665480427,0.6919431279620853,0.7852906287069988,0.7109004739336493,0.7532621589561092,0.719047619047619,0.7701421800947867,0.05869533267846108,0.006250762939453125,0.04973681590592088,0.02066260999053912
128,0.12965102195739747,0.0014035224914550782,0.7296015180265655,0.7421747538974437,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",122,0.8199052132701422,0.7841043890865955,0.7582938388625592,0.7354685646500593,0.6729857819905213,0.7366548042704626,0.7298578199052133,0.7212336892052195,0.6666666666666666,0.7334123222748815,0.03718454432275147,0.0008022428776730038,0.056816788288404134,0.021674157531888064
129,0.14619827270507812,0.0010219097137451171,0.7884250474383302,0.8119079343126838,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",56,0.8578199052132701,0.8351126927639383,0.7962085308056872,0.7935943060498221,0.7582938388625592,0.833926453143535,0.8009478672985783,0.7888493475682088,0.7285714285714285,0.8080568720379147,0.028932378743555785,0.0020438194274902343,0.04362438823810267,0.01952021551998098
130,0.2248692035675049,0.0,0.8434535104364327,0.8666947766102779,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",1,0.8720379146919431,0.8588374851720048,0.8862559241706162,0.8529062870699882,0.8530805687203792,0.8778173190984578,0.7582938388625592,0.8623962040332147,0.8476190476190476,0.8815165876777251,0.026976667570867613,0.0,0.04476769480551308,0.011079117595453063
131,0.059380388259887694,0.0062504768371582035,0.7229601518026565,0.7248581853344802,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",132,0.7488151658767772,0.7164887307236062,0.6966824644549763,0.7247924080664294,0.7109004739336493,0.7390272835112692,0.7251184834123223,0.7212336892052195,0.7333333333333333,0.7227488151658767,0.011693864712030818,0.007655239456001772,0.017987324106556155,0.007594759442868204
132,0.16564292907714845,0.0,0.8197343453510436,0.8406084678394136,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",17,0.8672985781990521,0.8291814946619217,0.8530805687203792,0.8410438908659549,0.8056872037914692,0.8422301304863582,0.7725118483412322,0.8552787663107948,0.8,0.8353080568720379,0.025089335494231518,0.0,0.035199670638495106,0.008679943693528699
133,0.11876506805419922,0.010217380523681641,0.818785578747628,0.8301788354612561,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",21,0.9241706161137441,0.8327402135231317,0.8815165876777251,0.8446026097271648,0.7677725118483413,0.8268090154211151,0.7440758293838863,0.8505338078291815,0.7761904761904762,0.7962085308056872,0.023390756379413354,0.008483916131607962,0.07078779217256993,0.018943432145436888
134,0.21244845390319825,0.0,0.8425047438330171,0.859346275151372,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",4,0.8815165876777251,0.8730723606168446,0.8530805687203792,0.8315539739027283,0.8767772511848341,0.8623962040332147,0.7582938388625592,0.8742586002372479,0.8428571428571429,0.8554502369668247,0.04251382803370438,0.0,0.04451824271535241,0.015541403090373853
135,0.053130722045898436,0.0,0.6631878557874763,0.6631877800453132,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.012501668966883329,0.0,0.0006400248824124762,0.00015966447971305087
136,0.05155792236328125,0.0033664703369140625,0.7485768500948766,0.7514246119422283,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",97,0.8246445497630331,0.7425860023724793,0.7772511848341233,0.7437722419928826,0.6682464454976303,0.7734282325029656,0.7298578199052133,0.7520759193357058,0.7428571428571429,0.745260663507109,0.015232427864531932,0.006732940673828125,0.05187909799994369,0.011482661402136838
137,0.07446122169494629,0.0,0.6565464895635673,0.6826213084616553,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",165,0.7251184834123223,0.7319098457888493,0.45023696682464454,0.5776986951364176,0.7014218009478673,0.697508896797153,0.6587677725118484,0.6548042704626335,0.7476190476190476,0.7511848341232228,0.020994938575008136,0.0,0.1073256338321651,0.06186194248402202
138,0.07188315391540527,0.0031248092651367187,0.7922201138519924,0.8069203870177036,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",49,0.8767772511848341,0.8102016607354685,0.7393364928909952,0.7520759193357058,0.7345971563981043,0.7924080664294187,0.8104265402843602,0.8493475682087782,0.8,0.830568720379147,0.01593641852595983,0.006249618530273437,0.052290849534824775,0.033432317347093905
139,0.10938668251037598,0.0,0.825426944971537,0.8396614438391437,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",10,0.8957345971563981,0.8386714116251482,0.8815165876777251,0.8493475682087782,0.8199052132701422,0.8517200474495848,0.6919431279620853,0.8315539739027283,0.8380952380952381,0.8270142180094787,0.026014060769623364,0.0,0.07228017467588436,0.009652921631080868
140,0.07498068809509277,0.0,0.7666034155597723,0.79031500002811,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",89,0.8341232227488151,0.7580071174377224,0.8009478672985783,0.7769869513641756,0.6872037914691943,0.7829181494661922,0.7345971563981043,0.8113879003558719,0.7761904761904762,0.8222748815165877,0.017852228307990207,0.0,0.05132470608015734,0.023416450242849118
141,0.06244645118713379,0.0010026931762695313,0.7286527514231499,0.7599469846463487,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",125,0.6919431279620853,0.7034400948991696,0.7156398104265402,0.7069988137603797,0.6540284360189573,0.7236061684460261,0.7867298578199052,0.8422301304863582,0.7952380952380952,0.8234597156398105,0.016715284243350354,6.503191803448608e-07,0.05456258211933016,0.06020228467218063
142,0.08082761764526367,0.0037023544311523436,0.818785578747628,0.8401303176985827,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",21,0.909952606635071,0.8232502965599051,0.8104265402843602,0.8149466192170819,0.8056872037914692,0.8529062870699882,0.7298578199052133,0.8588374851720048,0.8380952380952381,0.8507109004739336,0.012176661807376048,0.0064170326919943685,0.05804839322861425,0.017574333688496705
143,0.10300345420837402,0.0030823230743408205,0.825426944971537,0.8346755831407802,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",10,0.8862559241706162,0.8078291814946619,0.8009478672985783,0.8268090154211151,0.8388625592417062,0.8564650059311981,0.7914691943127962,0.8398576512455516,0.8095238095238095,0.8424170616113744,0.05081839648761526,0.00616464614868164,0.03432296274408152,0.016396191224339444
144,0.021877861022949217,0.0,0.6631878557874763,0.6631877800453132,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.007654752813715074,0.0,0.0006400248824124762,0.00015966447971305087
145,0.0378110408782959,0.0031252384185791017,0.7371916508538899,0.7497630331753554,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",113,0.8009478672985783,0.734282325029656,0.7393364928909952,0.7425860023724793,0.6445497630331753,0.7568208778173191,0.7440758293838863,0.7663107947805456,0.7571428571428571,0.7488151658767772,0.012362274210177417,0.006250476837158203,0.05120147559319978,0.011096865624001903
146,0.043755722045898435,0.0,0.642314990512334,0.6579829428862165,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",171,0.6777251184834123,0.6559905100830368,0.7582938388625592,0.7058125741399762,0.6208530805687204,0.67497034400949,0.6161137440758294,0.6512455516014235,0.5380952380952381,0.6018957345971564,0.02073174493719324,0.0,0.0730584217722335,0.03397464521155041
147,0.04388937950134277,0.0,0.7628083491461101,0.7891338201975567,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",93,0.7962085308056872,0.7769869513641756,0.8151658767772512,0.7900355871886121,0.7109004739336493,0.797153024911032,0.7156398104265402,0.7805456702253856,0.7761904761904762,0.8009478672985783,0.011880750727057144,0.0,0.04233889378590338,0.009230333463616637
148,0.0781364917755127,0.0,0.8026565464895635,0.8133274864650621,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",38,0.8293838862559242,0.8042704626334519,0.8104265402843602,0.7852906287069988,0.8104265402843602,0.8054567022538552,0.7819905213270142,0.8469750889679716,0.780952380952381,0.8246445497630331,0.017016269778471087,0.0,0.018615377868393474,0.020929794043973264
149,0.03913645744323731,0.0031250953674316407,0.7732447817836812,0.7746614157292001,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",77,0.8293838862559242,0.7627520759193357,0.8104265402843602,0.7734282325029656,0.7251184834123223,0.7520759193357058,0.7203791469194313,0.7829181494661922,0.780952380952381,0.8021327014218009,0.01860038018909464,0.006250190734863282,0.04407568636773539,0.01718314844564237
150,0.04688053131103516,0.0031250953674316407,0.7874762808349146,0.8104816357738386,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",59,0.8578199052132701,0.8185053380782918,0.8436018957345972,0.8090154211150652,0.7203791469194313,0.7876631079478055,0.7582938388625592,0.8173190984578885,0.7571428571428571,0.8199052132701422,8.449575970968889e-07,0.006250190734863281,0.05363084539390088,0.012023057057405603
151,0.037505149841308594,0.0,0.801707779886148,0.8121353437565004,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",41,0.9052132701421801,0.7829181494661922,0.8104265402843602,0.7912218268090154,0.7109004739336493,0.7722419928825622,0.7488151658767772,0.8647686832740213,0.8333333333333334,0.8495260663507109,0.01593573637086678,0.0,0.0676019127614879,0.03755218673298624
152,0.07188282012939454,0.0,0.8007590132827325,0.8168876108234526,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",45,0.8436018957345972,0.8173190984578885,0.8246445497630331,0.8196915776986952,0.7914691943127962,0.8137603795966786,0.7345971563981043,0.8149466192170819,0.8095238095238095,0.8187203791469194,0.01600804258304689,0.0,0.03729013635461723,0.0022340311146151993
153,0.034378767013549805,0.0031254768371582033,0.6612903225806451,0.6624760362730712,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",157,0.6635071090047393,0.6631079478054567,0.6587677725118484,0.66073546856465,0.6587677725118484,0.6631079478054567,0.6635071090047393,0.6619217081850534,0.6619047619047619,0.6635071090047393,0.0062510967372852244,0.006250953674316407,0.002142536065133738,0.0010196657221145612
154,0.04062905311584473,0.0,0.6726755218216319,0.6795539514147734,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",141,0.6872037914691943,0.6714116251482799,0.6872037914691943,0.6654804270462633,0.6208530805687204,0.7153024911032029,0.7109004739336493,0.6654804270462633,0.6571428571428571,0.6800947867298578,0.007655531462759887,0.0,0.03102752473329657,0.018658382813231077
155,0.04062929153442383,0.0,0.46110056925996207,0.4679704058513659,0.0001,"(25,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",177,0.3696682464454976,0.37959667852906287,0.2938388625592417,0.39383155397390274,0.4881516587677725,0.49940688018979834,0.6303317535545023,0.5622775800711743,0.5238095238095238,0.504739336492891,0.01593677411375351,0.0,0.118056879064528,0.07005788225064001
156,0.04063153266906738,0.0,0.6793168880455408,0.7056208643245461,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",138,0.7109004739336493,0.66785290628707,0.5639810426540285,0.5539739027283511,0.6445497630331753,0.7117437722419929,0.7298578199052133,0.7864768683274022,0.7476190476190476,0.8080568720379147,0.021195969829033066,0.0,0.06742052626489659,0.09109504780898588
157,0.07834124565124512,0.0,0.7447817836812144,0.7549729301243021,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",105,0.7582938388625592,0.7378410438908659,0.7819905213270142,0.7402135231316725,0.7203791469194313,0.7580071174377224,0.7251184834123223,0.7497034400948992,0.7380952380952381,0.7890995260663507,0.010020729237841013,0.0,0.022786656891075605,0.018509132821956993
158,0.05001001358032227,0.0,0.7333965844402277,0.7542738358266854,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",118,0.8199052132701422,0.7319098457888493,0.7582938388625592,0.7354685646500593,0.7345971563981043,0.7829181494661922,0.6587677725118484,0.7852906287069988,0.6952380952380952,0.735781990521327,0.006247979698470827,0.0,0.055023695663777836,0.024406035162208878
159,0.05625152587890625,0.0031251907348632812,0.7760910815939279,0.7931600074210251,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",73,0.8199052132701422,0.7793594306049823,0.7772511848341233,0.7508896797153025,0.7203791469194313,0.763938315539739,0.7677725118483413,0.8410438908659549,0.7952380952380952,0.830568720379147,0.018754007766606125,0.0062503814697265625,0.033057804307892937,0.036120415003596716
160,0.05938143730163574,0.0,0.8055028462998103,0.8173609822738696,0.0001,"(25,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",33,0.8578199052132701,0.7841043890865955,0.8625592417061612,0.8137603795966786,0.7772511848341233,0.833926453143535,0.7393364928909952,0.8315539739027283,0.7904761904761904,0.8234597156398105,0.018223401098671613,0.0,0.0477581186996514,0.018066630650136545
161,0.0812370777130127,0.0,0.7675521821631879,0.7839219555525571,0.0001,"(25,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",85,0.8151658767772512,0.7390272835112692,0.8625592417061612,0.8268090154211151,0.7251184834123223,0.8078291814946619,0.7109004739336493,0.7769869513641756,0.7238095238095238,0.768957345971564,0.018203554202877757,0.0,0.06037394616151684,0.030654268078410676
162,0.05115532875061035,0.0,0.6555977229601518,0.65986659020762,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",167,0.6635071090047393,0.66429418742586,0.6635071090047393,0.6631079478054567,0.6445497630331753,0.6571767497034401,0.6729857819905213,0.6524317912218268,0.6333333333333333,0.6623222748815166,0.006098679520914629,0.0,0.014448958267976394,0.004441888817129691
163,0.031253480911254884,0.0,0.6223908918406073,0.637085167507154,0.0001,"(25, 25)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",173,0.6445497630331753,0.6287069988137604,0.6161137440758294,0.5765124555160143,0.6255924170616114,0.701067615658363,0.5781990521327014,0.5931198102016607,0.6476190476190476,0.6860189573459715,0.013976810976725323,0.0,0.02501997955797884,0.049316263546679846
164,0.04062938690185547,0.0,0.7039848197343453,0.7153696738684342,0.0001,"(25, 25)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",133,0.7488151658767772,0.7046263345195729,0.7440758293838863,0.7164887307236062,0.6208530805687204,0.7200474495848161,0.7156398104265402,0.7188612099644128,0.6904761904761905,0.716824644549763,0.007654830751689446,0.0,0.04659545431969003,0.005529212932338917
165,0.05336198806762695,0.0031254768371582033,0.7419354838709677,0.7469098738987929,0.0001,"(25, 25)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",109,0.7535545023696683,0.7212336892052195,0.7582938388625592,0.7153024911032029,0.7109004739336493,0.7402135231316725,0.7582938388625592,0.7829181494661922,0.7285714285714285,0.7748815165876777,0.016302192311777465,0.006250953674316407,0.01904119142161665,0.02750324680925572
166,0.10001111030578613,0.0,0.7903225806451613,0.8147526606061628,0.0001,"(25, 25)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",53,0.8530805687203792,0.8137603795966786,0.8483412322274881,0.8446026097271648,0.6966824644549763,0.7473309608540926,0.7582938388625592,0.8505338078291815,0.7952380952380952,0.8175355450236966,0.03770824064250994,0.0,0.05854798757248314,0.036676217427273484
167,0.06250662803649902,0.0,0.784629981024668,0.7841457107037043,0.0001,"(25, 25)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",64,0.8720379146919431,0.8161328588374852,0.7772511848341233,0.7698695136417556,0.7156398104265402,0.7710557532621589,0.7867298578199052,0.7378410438908659,0.7714285714285715,0.8258293838862559,0.01977034262305353,0.0,0.05028733994252483,0.032496108113874975
168,0.05938138961791992,0.0,0.7722960151802657,0.7787016579244741,0.0001,"(25, 25)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",80,0.8436018957345972,0.767497034400949,0.8483412322274881,0.8268090154211151,0.7061611374407583,0.7959667852906287,0.7203791469194313,0.730723606168446,0.7428571428571429,0.7725118483412322,0.02296632832167428,0.0,0.061346495834094995,0.03186896060295658
169,0.08125877380371094,0.0,0.7789373814041746,0.7839250476463544,0.0001,"(25, 25)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",69,0.8483412322274881,0.7817319098457889,0.8246445497630331,0.7888493475682088,0.7393364928909952,0.7710557532621589,0.7251184834123223,0.8220640569395018,0.7571428571428571,0.7559241706161137,0.03617826355188216,0.0,0.04869236225321747,0.022060419150166544
170,0.06563215255737305,0.006250524520874023,0.8102466793168881,0.8289911903436721,0.0001,"(25, 25)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",30,0.8388625592417062,0.8173190984578885,0.8199052132701422,0.8279952550415184,0.8199052132701422,0.8291814946619217,0.7819905213270142,0.8683274021352313,0.7904761904761904,0.8021327014218009,0.018223564654155606,0.007655297853789247,0.020952106736373117,0.021936188443421396
171,0.040975522994995114,0.0,0.6631878557874763,0.6631877800453132,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.0122581337410701,0.0,0.0006400248824124762,0.00015966447971305087
172,0.11876249313354492,0.003125429153442383,0.74573055028463,0.7547401797911993,0.0001,"(100, 25, 100)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",101,0.8246445497630331,0.7354685646500593,0.7819905213270142,0.7295373665480427,0.6919431279620853,0.7852906287069988,0.7109004739336493,0.7532621589561092,0.719047619047619,0.7701421800947867,0.027247707726194552,0.006250858306884766,0.04973681590592088,0.020877322785334298
173,0.10000596046447754,0.0031250953674316407,0.7296015180265655,0.7421747538974437,0.0001,"(100, 25, 100)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",122,0.8151658767772512,0.7841043890865955,0.7582938388625592,0.7354685646500593,0.6777251184834123,0.7366548042704626,0.7298578199052133,0.7212336892052195,0.6666666666666666,0.7334123222748815,0.05284400591780056,0.006250190734863282,0.054390771094011144,0.021674157531888064
174,0.09063458442687988,0.003125572204589844,0.7884250474383302,0.8119079343126838,0.0001,"(100, 25, 100)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",56,0.8578199052132701,0.8351126927639383,0.7962085308056872,0.7935943060498221,0.7582938388625592,0.833926453143535,0.8009478672985783,0.7888493475682088,0.7285714285714285,0.8080568720379147,0.022966763074344823,0.006251144409179688,0.04362438823810267,0.01952021551998098
175,0.1722489833831787,0.0,0.8434535104364327,0.8669320245343588,0.0001,"(100, 25, 100)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",1,0.8720379146919431,0.8588374851720048,0.8862559241706162,0.8540925266903915,0.8530805687203792,0.8778173190984578,0.7582938388625592,0.8623962040332147,0.8476190476190476,0.8815165876777251,0.03429723201722461,0.0,0.04476769480551308,0.010790246149394209
176,0.03750433921813965,0.0031255245208740234,0.7239089184060721,0.7248581853344802,0.0001,"(100, 25, 100)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",130,0.7488151658767772,0.7164887307236062,0.7014218009478673,0.7247924080664294,0.7109004739336493,0.7390272835112692,0.7251184834123223,0.7212336892052195,0.7333333333333333,0.7227488151658767,0.007655297870125061,0.006251049041748047,0.016651648876084117,0.007594759442868204
177,0.13438949584960938,0.0,0.8197343453510436,0.8401342530906882,0.0001,"(100, 25, 100)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",17,0.8672985781990521,0.8291814946619217,0.8530805687203792,0.8410438908659549,0.8056872037914692,0.8410438908659549,0.7725118483412322,0.8552787663107948,0.8,0.8341232227488151,0.01250663386026936,0.0,0.035199670638495106,0.008798938179214606
178,0.10000953674316407,0.0,0.818785578747628,0.8304160833853368,0.0001,"(100, 25, 100)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",21,0.9241706161137441,0.8327402135231317,0.8815165876777251,0.8446026097271648,0.7677725118483413,0.8268090154211151,0.7440758293838863,0.8517200474495848,0.7761904761904762,0.7962085308056872,0.023388958967517835,0.0,0.07078779217256993,0.01920252893857247
179,0.15314183235168458,0.003125429153442383,0.8425047438330171,0.8591090272272914,0.0001,"(100, 25, 100)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",4,0.8815165876777251,0.8730723606168446,0.8530805687203792,0.8315539739027283,0.8767772511848341,0.8623962040332147,0.7582938388625592,0.8730723606168446,0.8428571428571429,0.8554502369668247,0.046167269410074964,0.006250858306884766,0.04451824271535241,0.015319416437571119
