,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31,0.28179545402526857,0.0010029792785644532,0.14802448525319978,0.15677548557042034,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",137,0.08241758241758242,0.11863224005582694,0.13259668508287292,0.15261324041811847,0.24233983286908078,0.2482614742698192,0.12324929971988796,0.1111111111111111,0.16056338028169015,0.15325936199722606,0.052835445916286645,0.0007765413010479594,0.0533846230275215,0.04886617605490107
32,0.3505913257598877,0.000701904296875,0.22537562604340566,0.23137712284024192,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",93,0.18681318681318682,0.17376133984647593,0.4447513812154696,0.5184668989547039,0.2479108635097493,0.21835883171070933,0.10364145658263306,0.08125,0.14084507042253522,0.1650485436893204,0.07142616511558625,0.0005114829957437811,0.12022098646339809,0.15023130654283684
33,0.38620872497558595,0.0009570598602294921,0.21925431274346133,0.22936889467427432,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",105,0.11263736263736264,0.12212142358688068,0.09668508287292818,0.10174216027874565,0.6545961002785515,0.6696801112656467,0.12885154061624648,0.12986111111111112,0.10422535211267606,0.12343966712898752,0.08700929991264363,9.157811250219873e-05,0.21778147728256655,0.22035760530613735
34,0.4465160846710205,0.0012712955474853515,0.1457985531441291,0.15249543700649482,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",138,0.17582417582417584,0.17445917655268667,0.17403314917127072,0.16236933797909409,0.10584958217270195,0.11891515994436717,0.10084033613445378,0.15486111111111112,0.17183098591549295,0.15187239944521497,0.05882630021299124,0.0011656251649036337,0.034604378979137235,0.01851226281474484
35,0.4906092643737793,0.000899648666381836,0.226488592097941,0.2801148784839566,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",92,0.09340659340659341,0.10746685275645498,0.16022099447513813,0.19442508710801393,0.35097493036211697,0.5173852573018081,0.08683473389355742,0.11527777777777778,0.4450704225352113,0.46601941747572817,0.10376605981853862,0.00019938286494789178,0.1445035051428132,0.17616985053350384
36,0.2513258457183838,0.0009006023406982422,0.2621035058430718,0.25072166563451964,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",79,0.3076923076923077,0.31402651779483604,0.20165745856353592,0.1951219512195122,0.2618384401114206,0.2510431154381085,0.31092436974789917,0.2534722222222222,0.22816901408450704,0.23994452149791956,0.09911286775412405,0.0001997441544070698,0.043104938781015255,0.038006968511917226
37,0.3348858833312988,0.0011028289794921876,0.5631608235948804,0.5642768215314871,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",30,0.5906593406593407,0.5568736915561758,0.574585635359116,0.578397212543554,0.5041782729805014,0.5431154381084841,0.6078431372549019,0.6013888888888889,0.5380281690140845,0.5416088765603329,0.06101010523425602,0.0006651028301929489,0.03736169370997746,0.022773393233754005
38,0.3904538154602051,0.0012025833129882812,0.6905954368391765,0.6968607871272124,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",4,0.6813186813186813,0.6434054431263084,0.6988950276243094,0.7874564459930313,0.6601671309192201,0.6675938803894298,0.7226890756302521,0.6965277777777777,0.6901408450704225,0.6893203883495146,0.04286882206957702,0.0004013796712249757,0.020516920569346696,0.04894602649151083
39,0.4100006103515625,0.0011030197143554687,0.6388425153032833,0.6780758791785134,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",16,0.7087912087912088,0.7034193998604327,0.6519337016574586,0.7609756097560976,0.6991643454038997,0.7573018080667594,0.5910364145658263,0.6201388888888889,0.5408450704225352,0.5485436893203883,0.10034815538258132,0.0002003432100448629,0.06406063480455476,0.0823731633869402
40,0.4625724792480469,0.004311609268188477,0.57039510294936,0.5826331906445879,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",29,0.3901098901098901,0.3963712491277041,0.5580110497237569,0.5616724738675958,0.7214484679665738,0.7760778859527121,0.6134453781512605,0.5909722222222222,0.571830985915493,0.5880721220527045,0.05783666538865594,0.006369548450280337,0.10743179191614743,0.12054280075625612
41,0.4752360820770264,0.0011078834533691407,0.6110183639398998,0.6723236800337239,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",21,0.5,0.531751570132589,0.5497237569060773,0.6341463414634146,0.6044568245125348,0.7100139082058414,0.6862745098039216,0.6944444444444444,0.7183098591549296,0.7912621359223301,0.034941302461279924,0.00021162328550417185,0.08161647324905304,0.0863414906858986
42,0.5152855396270752,0.001505279541015625,0.5748469671675014,0.6200416533152279,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",26,0.771978021978022,0.7801814375436148,0.6657458563535912,0.7686411149825784,0.6016713091922006,0.6759388038942976,0.6862745098039216,0.6972222222222222,0.14084507042253522,0.1782246879334258,0.1129020181920296,0.0003027932324703149,0.2221639035608993,0.2245039478759301
43,0.6289133548736572,0.0013034343719482422,0.6683361157484696,0.7208723864510659,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",11,0.7087912087912088,0.7083042568039079,0.7237569060773481,0.8160278745644599,0.6935933147632312,0.7851182197496523,0.5826330532212886,0.63125,0.6309859154929578,0.6636615811373093,0.10780727976598377,0.0002459634498936267,0.05303279485884035,0.0702072650015489
44,0.5887930393218994,0.001403665542602539,0.6449638286032277,0.6846339837812513,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",15,0.46153846153846156,0.4856943475226797,0.6850828729281768,0.7874564459930313,0.637883008356546,0.7141863699582753,0.7647058823529411,0.7354166666666667,0.6788732394366197,0.7004160887656034,0.08229669897154675,0.0002005578221109009,0.10111867927129713,0.10377932053884284
45,0.17435388565063475,0.000601816177368164,0.22426265998887035,0.23385360426454146,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",97,0.24725274725274726,0.23866015352407538,0.19337016574585636,0.23066202090592333,0.20612813370473537,0.19401947148817802,0.29411764705882354,0.27291666666666664,0.18028169014084508,0.23300970873786409,0.04216889178714484,0.00037517096100278416,0.04143146672577748,0.025086579113368798
46,0.27835679054260254,0.0010841846466064452,0.5013912075681691,0.5334399190334328,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",42,0.4807692307692308,0.5080251221214236,0.6298342541436464,0.6369337979094076,0.4596100278551532,0.5396383866481224,0.4425770308123249,0.45625,0.49295774647887325,0.5263522884882108,0.05797505616264188,0.0007012074609806057,0.06677972498239161,0.05899802365296223
47,0.3031786918640137,0.0008020401000976562,0.5008347245409015,0.5448715264202779,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",43,0.5604395604395604,0.5966503838101884,0.5303867403314917,0.6236933797909407,0.5403899721448467,0.5897079276773296,0.21008403361344538,0.21458333333333332,0.6619718309859155,0.6997226074895978,0.07076426205514041,0.00024576836600731413,0.15209172207197255,0.1696899439095023
