,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
29,0.11848203341166179,0.0008362929026285807,0.6252371916508539,0.6299876124437528,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",152,0.6534090909090909,0.6438746438746439,0.5612535612535613,0.5931721194879089,0.6609686609686609,0.6529160739687055,0.018982128909289592,0.0002368103730377726,0.04531632990471874,0.026292866659010924
30,0.18756707509358725,0.002002239227294922,0.6850094876660342,0.6817141027667343,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",39,0.7556818181818182,0.7350427350427351,0.6381766381766382,0.647226173541963,0.6609686609686609,0.662873399715505,0.030657956665600693,0.00213213250620905,0.05090089561459046,0.038246273779748145
31,0.13886920611063638,0.0005009969075520834,0.6328273244781784,0.669364371118757,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",145,0.5795454545454546,0.6894586894586895,0.6638176638176638,0.662873399715505,0.6552706552706553,0.6557610241820768,0.009414142290334854,1.1239159602905075e-07,0.03789045533379622,0.014502475503445023
32,0.16110595067342123,0.0008338292439778646,0.6347248576850095,0.6404272018307106,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",141,0.6619318181818182,0.6609686609686609,0.5783475783475783,0.5974395448079659,0.6638176638176638,0.662873399715505,0.01639243989039024,0.0004730029261265764,0.03984383556593992,0.030406808444297256
33,0.272415558497111,0.0006683667500813802,0.6603415559772297,0.6726713217941288,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",108,0.6619318181818182,0.6638176638176638,0.6011396011396012,0.615931721194879,0.717948717948718,0.7382645803698435,0.05069477910093112,0.00023647199817219763,0.04767779508293357,0.050333041190014804
34,0.2558910846710205,0.0010026295979817708,0.7030360531309298,0.7272407360126659,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",17,0.7329545454545454,0.7507122507122507,0.7150997150997151,0.7709815078236131,0.6609686609686609,0.6600284495021337,0.0483825655270828,4.899036091938795e-07,0.03060607262007681,0.048241263730282626
35,0.2291093667348226,0.0006697177886962891,0.6470588235294118,0.6475186387467089,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",121,0.6136363636363636,0.6168091168091168,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.011527373274807923,0.0002355190231425939,0.02366688968555233,0.02171491120906844
36,0.06701183319091797,0.0010024706522623699,0.6631878557874763,0.6631881544162246,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",80,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.007562999084815201,4.052336624139774e-07,0.0008894169833441252,0.0004451303665783735
37,0.12832856178283691,0.0022672017415364585,0.6641366223908919,0.6698263715807574,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",76,0.6619318181818182,0.6638176638176638,0.6666666666666666,0.6827880512091038,0.6638176638176638,0.662873399715505,0.01661895494294387,0.0012738326251293785,0.0019465417822085386,0.009173394964590862
38,0.1393705209096273,0.0011703173319498699,0.6907020872865275,0.6925859732877276,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",30,0.6619318181818182,0.6638176638176638,0.6723646723646723,0.6685633001422475,0.7378917378917379,0.7453769559032717,0.013470526155019487,0.00023641590257584224,0.033615428651858584,0.037379104235453126
