,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
229,0.27190093994140624,0.0,0.8464106844741235,0.9105160284191944,0.0001,"(25,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 40}",182,0.8543956043956044,0.9078855547801814,0.7762430939226519,0.8968641114982578,0.8356545961002786,0.8783031988873435,0.9159663865546218,0.9291666666666667,0.8507042253521127,0.9403606102635229,0.10203503224446976,0.0,0.044638874757809505,0.02222388798626684
230,0.29931392669677737,0.0,0.865887590428492,0.9294385171128592,0.0001,"(25,)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 45}",145,0.9010989010989011,0.942079553384508,0.7403314917127072,0.8745644599303136,0.9080779944289693,0.9374130737134909,0.9299719887955182,0.9506944444444444,0.8507042253521127,0.9424410540915396,0.08435448344383291,0.0,0.06814576978321205,0.02776844222234543
231,0.2816315174102783,0.0031271457672119142,0.8603227601558152,0.9351671518314957,0.0001,"(25,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 50}",157,0.8708791208791209,0.9434752267969295,0.8287292817679558,0.9282229965156794,0.8857938718662952,0.9388038942976356,0.8599439775910365,0.9055555555555556,0.856338028169014,0.9597780859916782,0.07358890108053111,0.0062542915344238285,0.01887916037412293,0.017961158162504917
232,0.24690399169921876,0.0,0.8441847523650529,0.9261128190813505,0.0001,"(25,)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 55}",191,0.8461538461538461,0.9002093510118633,0.7955801104972375,0.9261324041811847,0.8635097493036211,0.9506258692628651,0.907563025210084,0.9430555555555555,0.8084507042253521,0.9105409153952844,0.08525260000474146,0.0,0.0400193446939441,0.018981149461752885
233,0.25627737045288085,0.0031252384185791017,0.857540345019477,0.9358755359692588,0.0001,"(25,)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 60}",162,0.8928571428571429,0.9595254710397767,0.7900552486187845,0.9191637630662021,0.8523676880222841,0.9429763560500696,0.9299719887955182,0.9104166666666667,0.8225352112676056,0.9472954230235784,0.06297428698677698,0.0062504768371582035,0.049596004849701364,0.018262487643927287
234,0.1843946933746338,0.0,0.46410684474123537,0.48056720550471077,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",249,0.521978021978022,0.5226796929518492,0.4861878453038674,0.5317073170731708,0.43454038997214484,0.42698191933240615,0.38375350140056025,0.37777777777777777,0.49295774647887325,0.5436893203883495,0.066592393556977,0.0,0.04897339286725825,0.06604577707045527
235,0.2972360134124756,0.0031254768371582033,0.7217584863661658,0.7584540342781049,0.0001,"(25, 25)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",230,0.6923076923076923,0.7166782972784368,0.7569060773480663,0.8020905923344948,0.6880222841225627,0.7426981919332406,0.7535014005602241,0.7090277777777778,0.7183098591549296,0.8217753120665742,0.1543985415428026,0.006250953674316407,0.02923093104402467,0.0454975758063459
236,0.29065594673156736,0.0,0.7746243739565943,0.8433403099634349,0.0001,"(25, 25)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",220,0.8021978021978022,0.8590369853454292,0.6767955801104972,0.8069686411149826,0.8161559888579387,0.8838664812239221,0.8011204481792717,0.7840277777777778,0.7774647887323943,0.8828016643550625,0.07099367619095502,0.0,0.050671514203930984,0.04071075885954414
237,0.27190399169921875,0.0,0.8196994991652755,0.8591632035061444,0.0001,"(25, 25)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 15}",203,0.7939560439560439,0.8332170272156315,0.7900552486187845,0.8564459930313589,0.7910863509749304,0.8219749652294854,0.9103641456582633,0.8923611111111112,0.8140845070422535,0.8918169209431346,0.109876745411822,0.0,0.04597929107803442,0.029092675005186194
238,0.2878590106964111,0.0,0.8447412353923205,0.9129275238686091,0.0001,"(25, 25)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 20}",185,0.8846153846153846,0.9218422889043963,0.8259668508287292,0.9282229965156794,0.8440111420612814,0.8949930458970793,0.8823529411764706,0.9166666666666666,0.7859154929577464,0.9029126213592233,0.04435617428355891,0.0,0.036848755905460814,0.012242136091292447
239,0.34066166877746584,0.0,0.8725653867557039,0.9250255894323629,0.0001,"(25, 25)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 25}",118,0.9093406593406593,0.9490579204466155,0.856353591160221,0.937979094076655,0.8635097493036211,0.8824756606397774,0.8851540616246498,0.8986111111111111,0.847887323943662,0.957004160887656,0.10889435669942402,0.0,0.022250100298488104,0.02924447419293966
240,0.3844165802001953,0.0031252384185791017,0.8703394546466333,0.948939215897236,0.0001,"(25, 25)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 30}",131,0.8763736263736264,0.9511514305652478,0.8397790055248618,0.9442508710801394,0.8662952646239555,0.9429763560500696,0.9411764705882353,0.9548611111111112,0.828169014084507,0.9514563106796117,0.10898410216706209,0.0062504768371582035,0.03933156703979122,0.004557077517135143
241,0.29065632820129395,0.0,0.860879243183083,0.9125220130515432,0.0001,"(25, 25)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 35}",154,0.8708791208791209,0.9469644103279833,0.7955801104972375,0.8968641114982578,0.9025069637883009,0.9374130737134909,0.9019607843137255,0.8666666666666667,0.8338028169014085,0.9147018030513177,0.060601983671309055,0.0,0.04129798978685791,0.028839132402336196
242,0.3171198844909668,0.003124713897705078,0.8664440734557596,0.9355923376907755,0.0001,"(25, 25)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 40}",143,0.8269230769230769,0.9085833914863922,0.8287292817679558,0.9721254355400697,0.9192200557103064,0.952712100139082,0.9131652661064426,0.9138888888888889,0.8450704225352113,0.9306518723994452,0.09848610012339476,0.006249427795410156,0.041027633027397696,0.023885914539806815
243,0.34893527030944826,0.006352472305297852,0.8708959376739009,0.9234726968061742,0.0001,"(25, 25)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 45}",125,0.9148351648351648,0.942079553384508,0.7845303867403315,0.8926829268292683,0.8746518105849582,0.9165507649513213,0.927170868347339,0.9222222222222223,0.8535211267605634,0.9438280166435506,0.10701641677218264,0.007781813520346988,0.05084551996274091,0.0187512182000407
244,0.36069159507751464,0.0,0.857540345019477,0.9287471058325533,0.0001,"(25, 25)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 50}",162,0.8434065934065934,0.8995115143056525,0.8314917127071824,0.9337979094076655,0.8774373259052924,0.9499304589707928,0.9019607843137255,0.9173611111111111,0.8338028169014085,0.9431345353675451,0.14572981796800727,0.0,0.027560042589048612,0.018251596550891577
245,0.34378643035888673,0.0031254768371582033,0.8881469115191987,0.9500613169530657,0.0001,"(25, 25)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 55}",83,0.9065934065934066,0.942079553384508,0.8591160220994475,0.9588850174216028,0.9136490250696379,0.9631432545201669,0.9495798319327731,0.9493055555555555,0.8112676056338028,0.9368932038834952,0.09783854503027845,0.006250953674316406,0.04781217852728166,0.009865837088005374
246,0.3724343299865723,0.00040111541748046877,0.8825820812465219,0.9451962757828717,0.0001,"(25, 25)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 60}",97,0.8873626373626373,0.9678995115143056,0.8756906077348067,0.9637630662020906,0.883008356545961,0.8880389429763561,0.8823529411764706,0.9277777777777778,0.8845070422535212,0.978502080443828,0.10973251114986658,0.0008022308349609375,0.0038697797763759855,0.03328604515279724
247,0.2974480152130127,0.003125286102294922,0.5147468002225932,0.5412832784633475,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",242,0.5686813186813187,0.5177948360083741,0.4972375690607735,0.5212543554006969,0.5236768802228412,0.5806675938803895,0.484593837535014,0.5104166666666666,0.49859154929577465,0.5762829403606102,0.10671774811890823,0.006250572204589844,0.02998512702069051,0.03059971583400385
