,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.3013094425201416,0.0031252384185791017,0.12520868113522537,0.1382740962627004,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",72,0.11263736263736264,0.12212142358688068,0.09944751381215469,0.14773519163763066,0.14763231197771587,0.13908205841446453,0.11484593837535013,0.13333333333333333,0.15211267605633802,0.14909847434119278,0.07108735005914225,0.0062504768371582035,0.020747972595664077,0.00992625067399305
12,0.3603787899017334,0.0,0.11407902058987202,0.12118382563045568,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",145,0.11538461538461539,0.13119330076762037,0.10220994475138122,0.10034843205574913,0.15041782729805014,0.14673157162726008,0.10644257703081232,0.1326388888888889,0.09577464788732394,0.09500693481276005,0.07268066649964319,0.0,0.019243355717458912,0.020017185769173152
13,0.34680910110473634,0.0,0.1457985531441291,0.15110423501306508,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",27,0.13186813186813187,0.15422191207257502,0.17679558011049723,0.15261324041811847,0.19220055710306408,0.19401947148817802,0.09523809523809523,0.11458333333333333,0.1323943661971831,0.14008321775312066,0.05535393723008242,0.0,0.034732745622907735,0.025725293429694308
14,0.4068784713745117,0.003325939178466797,0.15748469671675014,0.15002272089914107,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",20,0.14285714285714285,0.1465457083042568,0.1850828729281768,0.2132404181184669,0.19220055710306408,0.1502086230876217,0.14285714285714285,0.12569444444444444,0.12394366197183099,0.1144244105409154,0.060804078849486756,0.006162847304432742,0.026500896095823078,0.03425698805656949
15,0.40021638870239257,0.00020060539245605468,0.12186978297161936,0.12551614043016088,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",85,0.14285714285714285,0.17306350314026517,0.11878453038674033,0.12334494773519164,0.07520891364902507,0.06954102920723226,0.12885154061624648,0.1361111111111111,0.14366197183098592,0.12552011095700416,0.04311544847529748,0.00040121078491210936,0.02509188306621336,0.03319919358755393
16,0.43738737106323244,0.0,0.11630495269894268,0.12647410566648415,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",114,0.10714285714285714,0.10746685275645498,0.14917127071823205,0.17491289198606272,0.12534818941504178,0.10778859527121001,0.12885154061624648,0.12777777777777777,0.07042253521126761,0.1144244105409154,0.054484393790988274,0.0,0.026421603207845177,0.02531258459985634
17,0.47572903633117675,0.0031250476837158202,0.11686143572621036,0.1100323586888277,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",106,0.0989010989010989,0.10258199581297976,0.11049723756906077,0.09895470383275261,0.10306406685236769,0.12934631432545202,0.11764705882352941,0.1,0.15492957746478872,0.11927877947295423,0.056508083383659535,0.0062500953674316405,0.01994847655750982,0.012144099345806202
18,0.15676612854003907,0.0,0.09015025041736227,0.09072522800860258,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",177,0.10164835164835165,0.10048848569434753,0.09944751381215469,0.10104529616724739,0.07799442896935933,0.09248956884561892,0.07563025210084033,0.07361111111111111,0.09577464788732394,0.08599167822468794,0.025866765171950773,0.0,0.01103840078804517,0.010200366628355053
19,0.2742031097412109,0.0,0.12520868113522537,0.12753402177255796,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",72,0.10164835164835165,0.10397766922540126,0.09944751381215469,0.10104529616724739,0.14484679665738162,0.14255910987482615,0.1568627450980392,0.15347222222222223,0.12394366197183099,0.13661581137309292,0.046811436424684424,0.0,0.02285925740242336,0.021154558595799823
20,0.28955798149108886,0.0003127574920654297,0.11519198664440734,0.11937121331288877,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",129,0.07417582417582418,0.11723656664340544,0.1408839779005525,0.12613240418118468,0.0807799442896936,0.1105702364394993,0.1568627450980392,0.14305555555555555,0.12394366197183099,0.09986130374479889,0.024429351896177336,0.0006255149841308594,0.032717251502436276,0.0146240367280024
21,0.31967873573303224,0.0,0.11519198664440734,0.11670354653930086,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",129,0.10989010989010989,0.10676901605024425,0.0856353591160221,0.0843205574912892,0.1392757660167131,0.15299026425591097,0.1568627450980392,0.13472222222222222,0.08450704225352113,0.10471567267683772,0.0395970472454727,0.0,0.02878423742754106,0.02421759918520089
22,0.3339357376098633,0.0,0.11463550361713967,0.10573685571183866,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",137,0.12362637362637363,0.10676901605024425,0.09944751381215469,0.10452961672473868,0.16991643454038996,0.11821974965229486,0.07282913165266107,0.09861111111111111,0.10704225352112676,0.10055478502080444,0.028330810805509143,0.0,0.03212428155206233,0.006869869210203402
23,0.3916499137878418,0.003125286102294922,0.13689482470784642,0.14218508503318364,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",40,0.0989010989010989,0.11863224005582694,0.19613259668508287,0.20418118466898955,0.09749303621169916,0.10083449235048679,0.12885154061624648,0.12708333333333333,0.16338028169014085,0.16019417475728157,0.038260784283765725,0.006250572204589844,0.03822152662824524,0.03649798517421205
24,0.43965721130371094,0.0,0.12576516416249303,0.13616658180042784,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",65,0.08241758241758242,0.08932309839497557,0.1408839779005525,0.14494773519163764,0.1309192200557103,0.15229485396383866,0.15406162464985995,0.16666666666666666,0.12112676056338029,0.1276005547850208,0.05618656389801164,0.0,0.024398457390756408,0.02659012505081668
25,0.42476372718811034,0.0,0.11686143572621036,0.12853122447543192,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",106,0.10989010989010989,0.11444521981856245,0.13259668508287292,0.1254355400696864,0.0584958217270195,0.12308762169680111,0.16806722689075632,0.15486111111111112,0.11549295774647887,0.12482662968099861,0.022984259353304184,0.0,0.035518270392320084,0.013744952187501429
26,0.47489056587219236,0.0,0.12020033388981637,0.12982870865092566,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",89,0.12087912087912088,0.1437543614794138,0.1270718232044199,0.11916376306620209,0.1392757660167131,0.16968011126564672,0.11764705882352941,0.12916666666666668,0.09577464788732394,0.08737864077669903,0.04876539250728411,0.0,0.01419350854227662,0.027196491404225878
27,0.1910250186920166,0.0,0.11463550361713967,0.12087736903192747,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",137,0.09615384615384616,0.09699930216329379,0.09392265193370165,0.110801393728223,0.15041782729805014,0.15090403337969402,0.12605042016806722,0.13680555555555557,0.10704225352112676,0.108876560332871,0.032385752029969454,0.0,0.021182071716257623,0.019854543373848094
28,0.2752328395843506,0.00020051002502441406,0.10628825820812465,0.11285692340932571,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",164,0.12912087912087913,0.13258897418004187,0.09392265193370165,0.13240418118466898,0.09749303621169916,0.0917941585535466,0.1092436974789916,0.10555555555555556,0.10140845070422536,0.10194174757281553,0.036255360407688356,0.0004010200500488281,0.012581594818140017,0.016658572649550056
29,0.2875060558319092,0.0,0.112409571508069,0.1098034566050649,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",155,0.14835164835164835,0.1332868108862526,0.11878453038674033,0.11916376306620209,0.10584958217270195,0.10500695410292073,0.07282913165266107,0.11458333333333333,0.11549295774647887,0.0769764216366158,0.03870009181427618,0.0,0.024322119363490664,0.018775255779629105
30,0.37088379859924314,0.0,0.12687813021702837,0.13553338937551396,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",60,0.1346153846153846,0.1716678297278437,0.10220994475138122,0.1073170731707317,0.16991643454038996,0.16133518776077885,0.11764705882352941,0.12708333333333333,0.10985915492957747,0.11026352288488211,0.06607212909062485,0.0,0.024060466079834517,0.02637256407416064
31,0.33690218925476073,0.0031253337860107423,0.11853088480801335,0.12298976547007205,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",93,0.12362637362637363,0.1360781577110956,0.09668508287292818,0.12682926829268293,0.13370473537604458,0.11613351877607789,0.08683473389355742,0.08958333333333333,0.15211267605633802,0.1463245492371706,0.02131963954180198,0.0062506675720214845,0.02386983349891804,0.019460512602048296
32,0.39203152656555174,0.0,0.10294936004451864,0.11061265504603726,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",169,0.10714285714285714,0.1332868108862526,0.11878453038674033,0.10662020905923345,0.09192200557103064,0.08762169680111266,0.09523809523809523,0.11041666666666666,0.10140845070422536,0.11511789181692095,0.030837150488727094,0.0,0.009521094357325132,0.014689974124213797
33,0.3874009132385254,0.0031251430511474608,0.11630495269894268,0.1217207062972923,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",114,0.13736263736263737,0.11304954640614097,0.11049723756906077,0.10662020905923345,0.12813370473537605,0.15090403337969402,0.12324929971988796,0.11944444444444445,0.08169014084507042,0.11858529819694869,0.05389989617453183,0.0062502861022949215,0.019257502159952145,0.01529635748975165
34,0.4348991870880127,0.0,0.11797440178074568,0.12632377978740597,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",99,0.1043956043956044,0.11933007676203769,0.11602209944751381,0.12961672473867597,0.12813370473537605,0.11961057023643949,0.13445378151260504,0.1673611111111111,0.10704225352112676,0.0957004160887656,0.04255580540050432,0.0,0.011674626362036838,0.023352411084618576
35,0.45989370346069336,0.0,0.11630495269894268,0.13272263177919724,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",114,0.08241758241758242,0.104675505931612,0.13535911602209943,0.16445993031358885,0.181058495821727,0.1376912378303199,0.10364145658263306,0.14305555555555555,0.07887323943661972,0.11373092926490985,0.05193648167690696,0.0,0.03810608065997508,0.021382415723308037
36,0.21364636421203614,0.000200653076171875,0.12687813021702837,0.13235928384688708,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",60,0.1346153846153846,0.1612002791346825,0.15469613259668508,0.17491289198606272,0.09192200557103064,0.09388038942976357,0.15126050420168066,0.12986111111111112,0.10140845070422536,0.10194174757281553,0.01986073786681457,0.00040130615234375,0.02565905058869698,0.0317952992450756
37,0.30011234283447263,0.0,0.12409571508069003,0.1266190567497472,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",79,0.1043956043956044,0.10746685275645498,0.15193370165745856,0.16445993031358885,0.14763231197771587,0.14603616133518776,0.11484593837535013,0.11041666666666666,0.10140845070422536,0.10471567267683772,0.020889553803412442,0.0,0.02154239428835285,0.024157972839652573
38,0.3045073986053467,0.0,0.13466889259877574,0.1493332924140996,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",46,0.17857142857142858,0.19399860432658758,0.1270718232044199,0.154006968641115,0.14484679665738162,0.17037552155771907,0.10364145658263306,0.09375,0.11830985915492957,0.13453536754507628,0.019431384518036048,0.0,0.02582372632563982,0.03396495170338965
39,0.3768275737762451,0.003125,0.17195325542570952,0.2119235492626541,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",13,0.15934065934065933,0.19888346127006282,0.09944751381215469,0.11010452961672473,0.16434540389972144,0.20931849791376914,0.24089635854341737,0.28541666666666665,0.19718309859154928,0.25589459084604715,0.02072309009324953,0.006250000000000001,0.046613743215727615,0.05979738080005086
40,0.3855719089508057,0.0,0.14023372287145242,0.15513679494874205,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",36,0.10164835164835165,0.09769713886950454,0.08011049723756906,0.08501742160278745,0.13649025069637882,0.1411682892906815,0.20168067226890757,0.24861111111111112,0.18309859154929578,0.2031900138696255,0.040833231793693706,0.0,0.04632116961272501,0.062382240084707774
