,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.054370784759521486,0.0,0.7941176470588235,0.8057420181815116,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",65,0.8625592417061612,0.7793594306049823,0.8909952606635071,0.8185053380782918,0.8056872037914692,0.8398576512455516,0.6066350710900474,0.7935943060498221,0.8047619047619048,0.79739336492891,0.029826324811071753,0.0,0.09951159695112852,0.021166419643140293
13,0.03469729423522949,0.0,0.6736242884250474,0.7072815997931109,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",168,0.7535545023696683,0.7200474495848161,0.6208530805687204,0.6132858837485172,0.5213270142180095,0.6002372479240806,0.6872037914691943,0.7947805456702254,0.7857142857142857,0.8080568720379147,0.012047294484207192,0.0,0.09497354629871106,0.08748528544654988
14,0.04375457763671875,0.0,0.7808349146110057,0.7827298128439956,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 20}",77,0.8436018957345972,0.7758007117437722,0.7867298578199052,0.7236061684460261,0.6966824644549763,0.7817319098457889,0.7725118483412322,0.8386714116251482,0.8047619047619048,0.7938388625592417,0.006250023917118309,0.0,0.04838643635581683,0.03687136297756232
15,0.040629339218139646,0.0,0.8330170777988615,0.8439290954782344,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",6,0.8815165876777251,0.8244365361803084,0.8720379146919431,0.8552787663107948,0.7819905213270142,0.8374851720047449,0.8056872037914692,0.863582443653618,0.8238095238095238,0.8388625592417062,0.007651289107465611,0.0,0.03825381610273635,0.013872439797394904
16,0.09063501358032226,0.0,0.8130929791271347,0.8111815733697638,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 30}",29,0.8862559241706162,0.8291814946619217,0.8341232227488151,0.7864768683274022,0.7677725118483413,0.7425860023724793,0.7393364928909952,0.8279952550415184,0.8380952380952381,0.8696682464454977,0.06203622926185484,0.0,0.05277196321392874,0.04322745145627796
17,0.03750391006469726,0.0,0.8311195445920304,0.8368108144575063,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 35}",13,0.8957345971563981,0.8066429418742586,0.8862559241706162,0.8588374851720048,0.7819905213270142,0.8196915776986952,0.7488151658767772,0.8564650059311981,0.8428571428571429,0.8424170616113744,0.007655552089483439,0.0,0.057542345871167105,0.020523451346218743
18,0.025002574920654295,0.0,0.7239089184060721,0.7250951521591247,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",149,0.8199052132701422,0.7330960854092526,0.7251184834123223,0.7093712930011863,0.6587677725118484,0.7378410438908659,0.7203791469194313,0.7212336892052195,0.6952380952380952,0.7239336492890995,0.00765520055409285,0.0,0.05348693051494094,0.009899216340604085
19,0.050005531311035155,0.0,0.7333965844402277,0.7497644386725361,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",139,0.7251184834123223,0.6927639383155397,0.8293838862559242,0.7722419928825622,0.7630331753554502,0.7568208778173191,0.6208530805687204,0.7841043890865955,0.7285714285714285,0.7428909952606635,0.022966652757356702,0.0,0.06763328707538119,0.03171929140568215
20,0.06875715255737305,0.0,0.6375711574952562,0.6297077128063281,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",173,0.4028436018957346,0.4389086595492289,0.7819905213270142,0.7781731909845789,0.7393364928909952,0.7663107947805456,0.46919431279620855,0.3831553973902728,0.7952380952380952,0.7819905213270142,0.04375483649539162,0.0,0.16705342379086666,0.17949082257726873
21,0.053129386901855466,0.003125429153442383,0.6850094876660342,0.7127433618368162,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",160,0.5924170616113744,0.6180308422301305,0.7582938388625592,0.6797153024911032,0.7582938388625592,0.7876631079478055,0.5545023696682464,0.6915776986951364,0.7619047619047619,0.7867298578199052,0.012500071929728119,0.006250858306884766,0.0919473603557274,0.06572103060027067
22,0.07188277244567871,0.0,0.7988614800759013,0.7919723623034411,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",54,0.8483412322274881,0.797153024911032,0.8151658767772512,0.800711743772242,0.8530805687203792,0.8588374851720048,0.6635071090047393,0.6666666666666666,0.8142857142857143,0.8364928909952607,0.015935894835430165,0.0,0.06961945847107716,0.06671994535932133
23,0.05625615119934082,0.0,0.5502846299810247,0.5903180921219071,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",177,0.45023696682464454,0.41874258600237246,0.21800947867298578,0.3036773428232503,0.6682464454976303,0.727164887307236,0.6303317535545023,0.6927639383155397,0.7857142857142857,0.8092417061611374,0.03644724379464728,0.0,0.19803491838197165,0.19429401380253206
24,0.03125309944152832,0.0,0.6669829222011385,0.6947164549987912,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 25}",172,0.5971563981042654,0.5741399762752076,0.6824644549763034,0.6298932384341637,0.7156398104265402,0.7247924080664294,0.6303317535545023,0.7746144721233689,0.7095238095238096,0.7701421800947867,0.009882796265368485,0.0,0.046124733807501414,0.07964676104749793
25,0.08750977516174316,0.006250333786010742,0.7647058823529411,0.773257605145244,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 30}",115,0.7393364928909952,0.6868327402135231,0.8009478672985783,0.7888493475682088,0.7914691943127962,0.8042704626334519,0.7725118483412322,0.867141162514828,0.719047619047619,0.7191943127962085,0.07435394463211359,0.007655064258184226,0.031027907100001802,0.06389228273245434
26,0.0312504768371582,0.0,0.7741935483870968,0.8012447083031151,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 35}",94,0.8151658767772512,0.797153024911032,0.8578199052132701,0.8161328588374852,0.8009478672985783,0.830367734282325,0.6635071090047393,0.8090154211150652,0.7333333333333333,0.7535545023696683,0.009887923881713128,0.0,0.06829807099602918,0.02615832280969567
27,0.04062862396240234,0.0,0.7590132827324478,0.7523800689255818,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",119,0.8151658767772512,0.7354685646500593,0.8293838862559242,0.7544483985765125,0.7203791469194313,0.7758007117437722,0.6966824644549763,0.7781731909845789,0.7333333333333333,0.7180094786729858,0.007655765067275124,0.0,0.05320265446934505,0.0231750991121305
28,0.056256103515625,0.0,0.7836812144212524,0.7934087804219864,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",76,0.8246445497630331,0.7473309608540926,0.8483412322274881,0.8090154211150652,0.7251184834123223,0.7983392645314353,0.7535545023696683,0.830367734282325,0.7666666666666667,0.7819905213270142,0.007655356292415983,0.0,0.045813087460524184,0.027883268368748763
