,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
180,0.5205368995666504,0.10354599952697754,0.8870339454646633,0.9458973917735722,0.001,"(25, 25)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",69,0.9120879120879121,0.9595254710397767,0.8729281767955801,0.9456445993031359,0.8941504178272981,0.9415855354659249,0.9439775910364145,0.9493055555555555,0.8112676056338028,0.9334257975034674,0.07382858493603973,0.00028563682520795137,0.04422198476685887,0.008620171661165368
181,0.5094028949737549,0.10297517776489258,0.8503060656649972,0.9171998351953146,0.001,"(25, 25)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",140,0.8901098901098901,0.9490579204466155,0.7541436464088398,0.8397212543554007,0.8467966573816156,0.9235048678720446,0.9355742296918768,0.9486111111111111,0.8253521126760563,0.9251040221914009,0.083919970176737,0.0002460234559581549,0.06126698419550299,0.040266030220592296
182,0.4314605236053467,0.10347528457641601,0.34835837506956036,0.3560115481205324,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",242,0.33516483516483514,0.37264480111653875,0.34806629834254144,0.34285714285714286,0.34818941504178275,0.3525730180806676,0.3389355742296919,0.33958333333333335,0.37183098591549296,0.3723994452149792,0.06829439555138783,0.0004016399808129808,0.01271869766211681,0.01414196863361124
183,0.5146419525146484,0.10943822860717774,0.6466332776850306,0.7089300160553371,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",223,0.6923076923076923,0.7187718073970691,0.5441988950276243,0.6543554006968642,0.6740947075208914,0.7267037552155772,0.6246498599439776,0.7145833333333333,0.6985915492957746,0.7302357836338419,0.06663745706909237,0.010901023380226835,0.05758734057582785,0.027846188358303804
184,0.5757940769195556,0.10718488693237305,0.806900389538119,0.8827073208931597,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",198,0.804945054945055,0.8618283321702721,0.8038674033149171,0.932404181184669,0.7493036211699164,0.8198887343532685,0.8375350140056023,0.8784722222222222,0.8394366197183099,0.9209431345353676,0.08043510928836199,0.006570358561492757,0.03257205181838509,0.04082106910267855
185,0.6563969612121582,0.10408143997192383,0.8759042849193099,0.9526800253507453,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",105,0.8736263736263736,0.9385903698534543,0.8204419889502762,0.9547038327526133,0.8941504178272981,0.9436717663421419,0.9215686274509803,0.9590277777777778,0.8704225352112676,0.9674063800277393,0.08460314149393085,0.0008853147424158847,0.03327796460979685,0.010401176873275452
186,0.6244355201721191,0.10348339080810547,0.8948247078464107,0.9640959328612115,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",50,0.9065934065934066,0.9553384508025122,0.8204419889502762,0.9623693379790941,0.9415041782729805,0.9680111265646731,0.9215686274509803,0.9625,0.8845070422535212,0.9722607489597781,0.09711169639904745,0.000244596147631078,0.041725889790858395,0.005730874056405817
187,0.5915381431579589,0.1038252830505371,0.8898163606010017,0.968260504415492,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",64,0.9065934065934066,0.9665038381018841,0.8149171270718232,0.9498257839721255,0.9387186629526463,0.9659248956884562,0.9243697478991597,0.9736111111111111,0.8647887323943662,0.9854368932038835,0.06560377134414652,0.00041036624673515033,0.04500889127424628,0.011593422154906906
188,0.5717331409454346,0.1040792465209961,0.9015025041736227,0.9661925936306714,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",43,0.8983516483516484,0.9567341242149338,0.8812154696132597,0.9693379790940767,0.9415041782729805,0.9728789986091794,0.927170868347339,0.9805555555555555,0.8591549295774648,0.9514563106796117,0.10774705648595069,0.00040502038480471595,0.029828766154916045,0.010653795712400592
189,0.5360109329223632,0.10665245056152343,0.9154145798553144,0.9770262767323932,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",12,0.9120879120879121,0.9658060013956734,0.8977900552486188,0.9707317073170731,0.935933147632312,0.9742698191933241,0.9467787114845938,0.9875,0.8845070422535212,0.9868238557558946,0.03546855648608536,0.0042316621625932025,0.02308827825047686,0.008704087255180057
190,0.5289016723632812,0.1044835090637207,0.9176405119643851,0.9746775236875042,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",8,0.9120879120879121,0.9630146545708305,0.8977900552486188,0.9846689895470383,0.947075208913649,0.9735744089012517,0.957983193277311,0.9854166666666667,0.8732394366197183,0.9667128987517337,0.06004281567795237,0.0016950365995520478,0.031169015471984654,0.00911957466750439
191,0.5387616634368897,0.10395298004150391,0.9154145798553144,0.9778633769334718,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",12,0.8763736263736264,0.9630146545708305,0.9116022099447514,0.978397212543554,0.9387186629526463,0.9763560500695411,0.957983193277311,0.9868055555555556,0.8929577464788733,0.984743411927878,0.05290533870348853,0.00042269236814606025,0.029661223725656508,0.008370651235950878
192,0.5534154891967773,0.10578761100769044,0.9176405119643851,0.9827557847431775,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",8,0.9175824175824175,0.9909281228192603,0.8950276243093923,0.9832752613240419,0.9303621169916435,0.9770514603616134,0.9551820728291317,0.9798611111111111,0.8901408450704226,0.9826629680998613,0.05819453726506144,0.00427918494052568,0.02376398597298793,0.004647236438216243
193,0.5437801837921142,0.10392374992370605,0.9053978853644964,0.977909423854687,0.001,"(100, 25, 100)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",36,0.9203296703296703,0.9895324494068388,0.8895027624309392,0.9895470383275261,0.924791086350975,0.978442280945758,0.9439775910364145,0.9902777777777778,0.847887323943662,0.941747572815534,0.04206131823658018,0.00032827630351523607,0.03347058218811168,0.018608967621169314
194,0.5507264137268066,0.10533623695373535,0.902615470228158,0.981375390405924,0.001,"(100, 25, 100)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",40,0.9175824175824175,0.9909281228192603,0.8922651933701657,0.9902439024390244,0.9220055710306406,0.9707927677329624,0.9355742296918768,0.9916666666666667,0.8450704225352113,0.963245492371706,0.029566826082591344,0.002636252775039819,0.03181274956606585,0.011970803437417242
195,0.39968080520629884,0.10421581268310547,0.3283249860879243,0.3568526875686782,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",247,0.36813186813186816,0.3859036985345429,0.30939226519337015,0.36445993031358886,0.26740947075208915,0.28442280945758,0.33053221288515405,0.3729166666666667,0.36619718309859156,0.3765603328710125,0.04819951448584443,0.002415056829888121,0.03766712973835009,0.03686288467098191
196,0.4530069828033447,0.10570297241210938,0.6143572621035058,0.6686617275257593,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",230,0.6978021978021978,0.6727145847871598,0.4143646408839779,0.5205574912891986,0.6685236768802229,0.7399165507649513,0.6218487394957983,0.6965277777777777,0.6704225352112676,0.7135922330097088,0.07937140602257274,0.004815047183610196,0.10337300568168406,0.07723186823809974
197,0.527083444595337,0.10447893142700196,0.7952142459654981,0.8614572901934929,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",203,0.8076923076923077,0.8590369853454292,0.8093922651933702,0.8898954703832752,0.7910863509749304,0.8630041724617524,0.7703081232492998,0.8472222222222222,0.7971830985915493,0.848127600554785,0.07017677594856722,0.00242688962486948,0.014122233510462838,0.015474486090509873
