,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.3560739517211914,0.11877551078796386,0.7201138519924098,0.7431234644943302,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",136,0.7962085308056872,0.708185053380783,0.7345971563981043,0.7520759193357058,0.6635071090047393,0.7627520759193357,0.6777251184834123,0.7580071174377224,0.7285714285714285,0.7345971563981043,0.05376730799819338,0.012528798257750606,0.047080762800180226,0.019901469593932415
12,0.3954942226409912,0.12189569473266601,0.7419354838709677,0.7523716359424983,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",100,0.8104265402843602,0.7212336892052195,0.7630331753554502,0.7153024911032029,0.6824644549763034,0.7829181494661922,0.7203791469194313,0.7888493475682088,0.7333333333333333,0.7535545023696683,0.09391955010845728,0.006255349378010256,0.042941825696480786,0.03036051822026927
13,0.3902885913848877,0.11904091835021972,0.7476280834914611,0.7756210892040951,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",93,0.8388625592417062,0.7580071174377224,0.7819905213270142,0.7402135231316725,0.6729857819905213,0.8030842230130486,0.7061611374407583,0.8196915776986952,0.7380952380952381,0.7571090047393365,0.08403979468410852,0.007310255023713446,0.058141126148916665,0.030341643602649675
14,0.33128085136413576,0.12189207077026368,0.7713472485768501,0.792696193351436,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",48,0.8199052132701422,0.7710557532621589,0.8199052132701422,0.7793594306049823,0.7061611374407583,0.7817319098457889,0.7061611374407583,0.8457888493475683,0.8047619047619048,0.7855450236966824,0.018229356665765077,0.006253418409078891,0.05355193581738501,0.026967991207206
15,0.37553791999816893,0.12188501358032226,0.786527514231499,0.791500677449641,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",30,0.8293838862559242,0.7698695136417556,0.8672985781990521,0.8256227758007118,0.6682464454976303,0.7200474495848161,0.7393364928909952,0.8173190984578885,0.8285714285714286,0.8246445497630331,0.06678903929618864,0.0062490480321558085,0.0726117596035464,0.04123807888627175
16,0.40261034965515136,0.1250168800354004,0.7798861480075902,0.8133305785588595,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",45,0.8151658767772512,0.8102016607354685,0.8625592417061612,0.830367734282325,0.7488151658767772,0.8137603795966786,0.6919431279620853,0.800711743772242,0.780952380952381,0.8116113744075829,0.08198729669451334,1.0272936178144091e-05,0.05795848888414505,0.00961696610276831
17,0.3624253749847412,0.11564044952392578,0.816888045540797,0.8325426006195432,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",12,0.8862559241706162,0.8244365361803084,0.8720379146919431,0.833926453143535,0.7440758293838863,0.797153024911032,0.7488151658767772,0.8742586002372479,0.8333333333333334,0.8329383886255924,0.07071838545212417,0.0076494448878083165,0.06012527771759147,0.024740358403142423
18,0.3158400535583496,0.1470273494720459,0.7020872865275142,0.7065870030864718,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",156,0.7251184834123223,0.6903914590747331,0.7251184834123223,0.6892052194543298,0.6208530805687204,0.7093712930011863,0.6966824644549763,0.708185053380783,0.7428571428571429,0.735781990521327,0.015107700065071786,0.059483124668708025,0.04324869620950298,0.016894232000682637
19,0.38594493865966795,0.11876473426818848,0.7030360531309298,0.7191768846311695,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",152,0.7725118483412322,0.7129300118623962,0.7014218009478673,0.7188612099644128,0.6492890995260664,0.7568208778173191,0.7203791469194313,0.7378410438908659,0.6714285714285714,0.669431279620853,0.07489519686139517,0.007647903810712353,0.04247789902120453,0.029254638441098827
20,0.32495431900024413,0.12192463874816895,0.7314990512333965,0.7421688508092852,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 7}",121,0.7251184834123223,0.7200474495848161,0.7962085308056872,0.7686832740213523,0.6682464454976303,0.734282325029656,0.6966824644549763,0.7295373665480427,0.7714285714285715,0.7582938388625592,0.0063058288214345145,0.0062702656791260155,0.04698593089486346,0.01829829474915925
21,0.37191143035888674,0.11564054489135742,0.6973434535104365,0.6918871891742985,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",163,0.7962085308056872,0.7058125741399762,0.7772511848341233,0.7129300118623962,0.5876777251184834,0.6880189798339265,0.6587677725118484,0.6571767497034401,0.6666666666666666,0.6954976303317536,0.07744920654751221,0.007659874836493327,0.0782813540020592,0.019336647435569367
22,0.35218081474304197,0.11994657516479493,0.7296015180265655,0.7542687760368354,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",125,0.8151658767772512,0.7497034400948992,0.7819905213270142,0.7354685646500593,0.6066350710900474,0.7603795966785291,0.6872037914691943,0.7686832740213523,0.7571428571428571,0.7571090047393365,0.05968776834399413,0.008282457009857963,0.07451903091295606,0.01120247312510325
23,0.34139676094055177,0.12501955032348633,0.6821631878557874,0.7317310665474805,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",173,0.8056872037914692,0.727164887307236,0.5355450236966824,0.5800711743772242,0.6966824644549763,0.7912218268090154,0.6208530805687204,0.8066429418742586,0.7523809523809524,0.7535545023696683,0.05347293689110129,0.009870437986763538,0.09557747465695464,0.08080689928280024
24,0.3472445487976074,0.11569995880126953,0.7855787476280834,0.7903245574089379,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",37,0.8767772511848341,0.8185053380782918,0.8530805687203792,0.8030842230130486,0.6824644549763034,0.7319098457888493,0.6966824644549763,0.8161328588374852,0.819047619047619,0.7819905213270142,0.025762120104372344,0.007604250255866216,0.08069012734714795,0.031952366357322064
25,0.3750317096710205,0.1187821388244629,0.7523719165085389,0.7566376009849723,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 30}",88,0.8151658767772512,0.7485172004744959,0.8388625592417062,0.7544483985765125,0.7251184834123223,0.7722419928825622,0.6161137440758294,0.7354685646500593,0.7666666666666667,0.7725118483412322,0.07057986962330898,0.007660948089450476,0.07869621910123455,0.014243246726824015
26,0.33440217971801756,0.11838788986206054,0.8149905123339658,0.8304098991977422,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 35}",13,0.8815165876777251,0.8256227758007118,0.8720379146919431,0.8315539739027283,0.8009478672985783,0.8244365361803084,0.7109004739336493,0.8481613285883749,0.8095238095238095,0.8222748815165877,0.015945987633075528,0.007373623923631631,0.061252888241180914,0.009393596554785031
27,0.4094688892364502,0.11876788139343261,0.6347248576850095,0.6297279519657284,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",180,0.7251184834123223,0.6927639383155397,0.7677725118483413,0.727164887307236,0.6208530805687204,0.7069988137603797,0.35071090047393366,0.3250296559905101,0.7095238095238096,0.6966824644549763,0.1050725417593156,0.007660404779647579,0.1499359537490204,0.1528150753945444
28,0.38403854370117185,0.11562137603759766,0.7400379506641366,0.7447825133662782,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",101,0.8009478672985783,0.7402135231316725,0.7535545023696683,0.7378410438908659,0.6966824644549763,0.7781731909845789,0.7251184834123223,0.7259786476868327,0.7238095238095238,0.7417061611374408,0.04936140806708465,0.0076490712528452095,0.03539224215513065,0.017590033141400226
29,0.33188815116882325,0.12530274391174318,0.7077798861480076,0.7367104619588132,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 7}",141,0.7440758293838863,0.7402135231316725,0.6777251184834123,0.6927639383155397,0.6540284360189573,0.7366548042704626,0.7345971563981043,0.7485172004744959,0.7285714285714285,0.7654028436018957,0.05481051334698234,0.010265192471778376,0.03539843790085881,0.024109016215589817
