,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.47689108848571776,0.0029114723205566407,0.5592654424040067,0.6086956253623036,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",15,0.5659340659340659,0.6434054431263084,0.6519337016574586,0.7895470383275262,0.7158774373259053,0.786509040333797,0.6078431372549019,0.6159722222222223,0.2507042253521127,0.20804438280166435,0.1370349486143698,0.005822944641113281,0.1609863514003803,0.21265181992722207
11,0.6731014728546143,0.0,0.6432943795214245,0.685061060771517,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",11,0.8186813186813187,0.8715980460572226,0.5580110497237569,0.6773519163763067,0.5515320334261838,0.5424200278164116,0.7394957983193278,0.7673611111111112,0.5464788732394367,0.5665742024965326,0.13877167795478723,0.0,0.1143175464608443,0.12329993993434156
12,0.5566572189331055,0.003125429153442383,0.33889816360601,0.3408139886254805,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",56,0.5851648351648352,0.5708304256803908,0.143646408839779,0.1505226480836237,0.2618384401114206,0.24061196105702365,0.49019607843137253,0.5576388888888889,0.2112676056338028,0.18446601941747573,0.14661865554836495,0.006250858306884766,0.17004850372283062,0.18472494513691778
13,0.040629243850708006,0.0,0.1018363939899833,0.10183626058684452,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",149,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.10194174757281553,0.007655395210166119,0.0,0.0007547535698188662,0.00018824280729356718
14,0.04683122634887695,0.0032348155975341795,0.1018363939899833,0.10183626058684452,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",149,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.10194174757281553,0.009852955871745176,0.006469631195068359,0.0007547535698188662,0.00018824280729356718
15,0.20953717231750488,0.0,0.10072342793544797,0.1000269241531814,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",186,0.10164835164835165,0.09909281228192603,0.09944751381215469,0.09965156794425087,0.10027855153203342,0.10083449235048679,0.10084033613445378,0.10069444444444445,0.10140845070422536,0.09986130374479889,0.0548130772281289,0.0,0.0007976151347958124,0.0006540087344711366
16,0.3781635284423828,0.0,0.23094045631608237,0.24302295188182504,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",65,0.12637362637362637,0.1465457083042568,0.19060773480662985,0.18606271777003483,0.5793871866295265,0.5938803894297635,0.09803921568627451,0.09930555555555555,0.16056338028169015,0.18932038834951456,0.05267587792138792,0.0,0.176878346511068,0.17843313796368923
17,0.28753061294555665,0.0031253337860107423,0.1001669449081803,0.10016746071066199,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",210,0.0989010989010989,0.10048848569434753,0.09944751381215469,0.10034843205574913,0.10027855153203342,0.10013908205841446,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.14679016214591808,0.0062506675720214845,0.0009087944616811882,0.0002273271621070615
18,0.2535731792449951,0.0,0.10072342793544797,0.10044475509086681,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",186,0.10164835164835165,0.10048848569434753,0.09944751381215469,0.09965156794425087,0.10027855153203342,0.10083449235048679,0.10084033613445378,0.10069444444444445,0.10140845070422536,0.10055478502080444,0.14609303907228022,0.0,0.0007976151347958124,0.0004141025731737768
19,0.25315399169921876,0.0,0.1001669449081803,0.10030654276907647,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",210,0.0989010989010989,0.10048848569434753,0.09944751381215469,0.10034843205574913,0.10027855153203342,0.10083449235048679,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.16871408123668452,0.0,0.0009087944616811882,0.00034807900221592964
20,0.20337390899658203,0.0031253337860107423,0.1018363939899833,0.10183626058684452,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",149,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.10194174757281553,0.03125682512628796,0.0062506675720214845,0.0007547535698188662,0.00018824280729356718
21,0.2339491844177246,0.0,0.10072342793544797,0.10072350073546613,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",186,0.10164835164835165,0.10048848569434753,0.09944751381215469,0.10104529616724739,0.10027855153203342,0.10083449235048679,0.10084033613445378,0.10069444444444445,0.10140845070422536,0.10055478502080444,0.07965161066066288,0.0,0.0007976151347958124,0.00020020627787055212
22,0.26403656005859377,0.0031253337860107423,0.09905397885364496,0.09947117489226248,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",237,0.0989010989010989,0.09909281228192603,0.09944751381215469,0.09965156794425087,0.10027855153203342,0.09944367176634214,0.09803921568627451,0.1,0.09859154929577464,0.09916782246879334,0.06758013027951439,0.0062506675720214845,0.0007631070444547706,0.0003310996911626153
23,0.2625280380249023,0.0031254768371582033,0.09905397885364496,0.0969668163908329,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 50}",237,0.10714285714285714,0.09699930216329379,0.09668508287292818,0.09686411149825784,0.09749303621169916,0.09666203059805285,0.09803921568627451,0.09652777777777778,0.09577464788732394,0.09778085991678225,0.0423934924914337,0.006250953674316407,0.004147257259760141,0.0004381597347418406
24,0.6386022090911865,0.0004009723663330078,0.5036171396772399,0.539742470516439,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 55}",29,0.8241758241758241,0.889741800418702,0.6961325966850829,0.7958188153310104,0.1894150417827298,0.16481223922114047,0.18487394957983194,0.1527777777777778,0.6169014084507042,0.6955617198335645,0.14061800813395872,0.0004910888550235889,0.26593663515899996,0.317070533329368
25,0.9175961971282959,0.003125,0.8230383973288815,0.8967948996732809,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 60}",1,0.8763736263736264,0.90648988136776,0.8011049723756906,0.9170731707317074,0.8495821727019499,0.8949930458970793,0.8067226890756303,0.8666666666666667,0.780281690140845,0.8987517337031901,0.1882661704544953,0.00625,0.03504162759891637,0.01685222387536767
26,0.04096717834472656,0.0031251907348632812,0.10127991096271564,0.10127973527921272,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",170,0.10164835164835165,0.10118632240055828,0.10220994475138122,0.10104529616724739,0.10027855153203342,0.10152990264255911,0.10084033613445378,0.10138888888888889,0.10140845070422536,0.10124826629680998,0.012264429985273863,0.0062503814697265625,0.0006661181333437533,0.0001668389523822827
27,0.046880054473876956,0.0031251907348632812,0.10127991096271564,0.10127973527921272,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",170,0.10164835164835165,0.10118632240055828,0.10220994475138122,0.10104529616724739,0.10027855153203342,0.10152990264255911,0.10084033613445378,0.10138888888888889,0.10140845070422536,0.10124826629680998,1.784161275279017e-07,0.0062503814697265625,0.0006661181333437533,0.0001668389523822827
28,0.2625279903411865,0.0,0.09682804674457429,0.09696700902452068,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",249,0.09615384615384616,0.09699930216329379,0.09668508287292818,0.09686411149825784,0.09749303621169916,0.09666203059805285,0.09803921568627451,0.09722222222222222,0.09577464788732394,0.0970873786407767,0.08581810242447739,0.0,0.0008337707185835549,0.0001919714609687028
29,0.37762112617492677,0.0,0.10127991096271564,0.10127973527921272,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",170,0.10164835164835165,0.10118632240055828,0.10220994475138122,0.10104529616724739,0.10027855153203342,0.10152990264255911,0.10084033613445378,0.10138888888888889,0.10140845070422536,0.10124826629680998,0.029955085165693757,0.0,0.0006661181333437533,0.0001668389523822827
30,0.316463041305542,0.0,0.10072342793544797,0.10072350073546613,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",186,0.10164835164835165,0.10048848569434753,0.09944751381215469,0.10104529616724739,0.10027855153203342,0.10083449235048679,0.10084033613445378,0.10069444444444445,0.10140845070422536,0.10055478502080444,0.16922355746237988,0.0,0.0007976151347958124,0.00020020627787055212
31,0.284302806854248,0.0,0.1001669449081803,0.09975011694105898,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 25}",210,0.0989010989010989,0.10048848569434753,0.09944751381215469,0.09965156794425087,0.10306406685236769,0.09944367176634214,0.10084033613445378,0.09930555555555555,0.09859154929577464,0.09986130374479889,0.15266343805327126,0.0,0.0016389074931595423,0.0004144408996512358
32,0.28747849464416503,0.0031254768371582033,0.1018363939899833,0.10155867544275451,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 30}",149,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.10084033613445378,0.10138888888888889,0.10140845070422536,0.10124826629680998,0.18870311579514135,0.006250953674316406,0.0007547535698188662,0.0002304844838029924
33,0.25627727508544923,0.0,0.17863105175292154,0.18239965019212515,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 35}",91,0.09615384615384616,0.09699930216329379,0.511049723756906,0.5212543554006969,0.09749303621169916,0.09666203059805285,0.0896358543417367,0.09652777777777778,0.09577464788732394,0.10055478502080444,0.05353542491492962,0.0,0.16698237910535743,0.1694338989257752
34,0.2880204200744629,0.0,0.10127991096271564,0.10127973527921272,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 40}",170,0.10164835164835165,0.10118632240055828,0.10220994475138122,0.10104529616724739,0.10027855153203342,0.10152990264255911,0.10084033613445378,0.10138888888888889,0.10140845070422536,0.10124826629680998,0.08120785347234015,0.0,0.0006661181333437533,0.0001668389523822827
35,0.4937730312347412,0.0031253337860107423,0.39065108514190316,0.43332052876055627,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 45}",49,0.09340659340659341,0.11025819958129798,0.212707182320442,0.2132404181184669,0.7632311977715878,0.8310152990264256,0.19607843137254902,0.21597222222222223,0.6957746478873239,0.7961165048543689,0.16079901227261792,0.0062506675720214845,0.27914368607001877,0.312994204597059
36,0.3051126003265381,0.006250858306884766,0.09627156371730662,0.09682812013563179,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",257,0.09615384615384616,0.09699930216329379,0.09668508287292818,0.09686411149825784,0.09749303621169916,0.09666203059805285,0.09523809523809523,0.09652777777777778,0.09577464788732394,0.0970873786407767,0.07145335498775258,0.007655706676912543,0.0007721957781901489,0.00020765591909821212
37,0.49398097991943357,0.0,0.09905397885364496,0.09905383112265947,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",237,0.0989010989010989,0.09909281228192603,0.09944751381215469,0.09895470383275261,0.10027855153203342,0.09874826147426982,0.09803921568627451,0.09930555555555555,0.09859154929577464,0.09916782246879334,0.1328270059198048,0.0,0.0007631070444547706,0.0001903038504651347
38,0.5223207473754883,0.0031252384185791017,0.10461880912632164,0.10127973527921272,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",143,0.10164835164835165,0.10118632240055828,0.10220994475138122,0.10104529616724739,0.116991643454039,0.10152990264255911,0.10084033613445378,0.10138888888888889,0.10140845070422536,0.10124826629680998,0.16871932995115774,0.0062504768371582035,0.0061977342649368085,0.0001668389523822827
39,0.06251068115234375,0.003125429153442383,0.10294936004451864,0.10155828129480664,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",148,0.0989010989010989,0.10048848569434753,0.09944751381215469,0.10034843205574913,0.11420612813370473,0.1070931849791377,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.024208085873577097,0.006250858306884766,0.005697143604536291,0.0027767365738148716
40,0.0625070571899414,0.0,0.11908736783528102,0.12297592376919061,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",134,0.10164835164835165,0.10188415910676901,0.11049723756906077,0.14285714285714285,0.10306406685236769,0.10152990264255911,0.1792717086834734,0.16666666666666666,0.10140845070422536,0.10194174757281553,0.013977397781714878,0.0,0.030151222015039066,0.027023600109369453
41,0.28754777908325196,0.0031084537506103514,0.1352253756260434,0.14145626518863078,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",112,0.10164835164835165,0.10048848569434753,0.1712707182320442,0.18257839721254354,0.10027855153203342,0.10083449235048679,0.1568627450980392,0.15694444444444444,0.14647887323943662,0.1664355062413315,0.04951662944361022,0.006216907501220703,0.02919100506121286,0.03430266260110794
42,0.3963601589202881,0.0,0.1001669449081803,0.10016746071066199,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",210,0.0989010989010989,0.10048848569434753,0.09944751381215469,0.10034843205574913,0.10027855153203342,0.10013908205841446,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.03306719326123132,0.0,0.0009087944616811882,0.0002273271621070615
43,0.37477741241455076,0.0,0.2042292710072343,0.2025250111175172,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",72,0.10164835164835165,0.09979064898813678,0.10497237569060773,0.10313588850174216,0.09749303621169916,0.09735744089012517,0.09803921568627451,0.09791666666666667,0.6253521126760564,0.6144244105409153,0.22219996094450742,0.0,0.20896649871163844,0.205959600726988
44,0.28442673683166503,0.0,0.1001669449081803,0.10016746071066199,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",210,0.0989010989010989,0.10048848569434753,0.09944751381215469,0.10034843205574913,0.10027855153203342,0.10013908205841446,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.17188611607580967,0.0,0.0009087944616811882,0.0002273271621070615
45,0.29378199577331543,0.0031251907348632812,0.10350584307178631,0.10489268722844111,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",147,0.10164835164835165,0.10258199581297976,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.1092436974789916,0.11736111111111111,0.10140845070422536,0.10124826629680998,0.1360139649748381,0.0062503814697265625,0.002913046661220187,0.006250069329121661
46,0.18473920822143555,0.003125429153442383,0.10072342793544797,0.10072350073546613,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",186,0.10164835164835165,0.10048848569434753,0.09944751381215469,0.10104529616724739,0.10027855153203342,0.10083449235048679,0.10084033613445378,0.10069444444444445,0.10140845070422536,0.10055478502080444,0.027527226093239113,0.006250858306884766,0.0007976151347958124,0.00020020627787055212
47,0.25329980850219724,0.0,0.1018363939899833,0.10183626058684452,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",149,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.10194174757281553,0.04132900563706997,0.0,0.0007547535698188662,0.00018824280729356718
48,0.2924989700317383,0.0031255245208740234,0.1001669449081803,0.10002789336941983,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",210,0.0989010989010989,0.09979064898813678,0.09944751381215469,0.10034843205574913,0.10027855153203342,0.10013908205841446,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.01821095461719686,0.006251049041748047,0.0009087944616811882,0.00019996150306165079
49,0.27086796760559084,0.0,0.09682804674457429,0.09682812013563179,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",249,0.09615384615384616,0.09699930216329379,0.09668508287292818,0.09686411149825784,0.09749303621169916,0.09666203059805285,0.09803921568627451,0.09652777777777778,0.09577464788732394,0.0970873786407767,0.03441196037695493,0.0,0.0008337707185835549,0.00020765591909821212
50,0.46139302253723147,0.000801992416381836,0.1018363939899833,0.10183626058684452,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",149,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.10306406685236769,0.10152990264255911,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.10194174757281553,0.11853188906538267,0.001603984832763672,0.0007547535698188662,0.00018824280729356718
51,0.49675278663635253,0.003335380554199219,0.2025598219254313,0.20217572112113613,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",73,0.10714285714285714,0.1346824842986741,0.5469613259668509,0.535191637630662,0.13649025069637882,0.12378303198887343,0.11764705882352941,0.11666666666666667,0.10140845070422536,0.10055478502080444,0.18407153640029544,0.006670761108398438,0.1733897886035805,0.16687657979623452
52,0.09106259346008301,0.002955770492553711,0.1196438508625487,0.12016571679712759,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",130,0.0989010989010989,0.09979064898813678,0.09944751381215469,0.09825783972125436,0.10027855153203342,0.10152990264255911,0.20168067226890757,0.2013888888888889,0.09859154929577464,0.09986130374479889,0.026638618424538667,0.005911540985107423,0.04085114614548792,0.040624782853434696
53,0.12532801628112794,0.006250524520874023,0.1758486366165832,0.17940592966438537,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",95,0.29120879120879123,0.30495464061409633,0.09944751381215469,0.09965156794425087,0.1671309192200557,0.1780250347705146,0.18207282913165265,0.18125,0.13802816901408452,0.13314840499306518,0.03466982569628946,0.007655297868639986,0.06462960054021523,0.06966821813330457
54,0.2627364158630371,0.0,0.11908736783528102,0.11615305799684472,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",134,0.10714285714285714,0.1137473831123517,0.09944751381215469,0.10104529616724739,0.10027855153203342,0.10083449235048679,0.1876750700280112,0.16458333333333333,0.10140845070422536,0.10055478502080444,0.07745430609093755,0.0,0.03425774657766119,0.024728477032015788
55,0.38410325050354005,0.0031253337860107423,0.16026711185308848,0.15488339353263664,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",101,0.18956043956043955,0.18283321702721564,0.09944751381215469,0.10034843205574913,0.30919220055710306,0.28929068150208626,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.09986130374479889,0.04621864622232068,0.0062506675720214845,0.08207161659863037,0.0743449398918813
56,0.32597174644470217,0.003125286102294922,0.11407902058987202,0.11426376217611907,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",139,0.16758241758241757,0.17096999302163293,0.09944751381215469,0.10034843205574913,0.10027855153203342,0.10013908205841446,0.10084033613445378,0.1,0.10140845070422536,0.09986130374479889,0.14555262515772666,0.006250572204589844,0.026973295499615708,0.028353572394934128
57,0.3500374794006348,0.0031254768371582033,0.22203672787979967,0.25080848717316656,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",70,0.25824175824175827,0.267271458478716,0.06629834254143646,0.13658536585365855,0.16434540389972144,0.17732962447844228,0.1092436974789916,0.12916666666666668,0.5154929577464789,0.5436893203883495,0.21233929125721224,0.006250953674316407,0.15923671122237468,0.15446229901956263
58,0.5102710723876953,0.003125572204589844,0.4540901502504174,0.4742799345951899,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",37,0.10164835164835165,0.10118632240055828,0.4889502762430939,0.5616724738675958,0.83008356545961,0.8699582753824756,0.6414565826330533,0.6180555555555556,0.2112676056338028,0.22052704576976423,0.3558115479087541,0.006251144409179688,0.2688328362629252,0.2787327058380068
59,0.3000328540802002,0.0031252384185791017,0.23094045631608237,0.229960584493505,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",65,0.10164835164835165,0.10188415910676901,0.10220994475138122,0.10174216027874565,0.3370473537604457,0.34909596662030595,0.5154061624649859,0.4951388888888889,0.10140845070422536,0.10194174757281553,0.1102329103269065,0.006250476837158203,0.16841702276097337,0.16355129473715335
60,0.49982514381408694,0.0,0.38731218697829717,0.3968194450426474,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",51,0.4010989010989011,0.4319609211444522,0.09944751381215469,0.09965156794425087,0.45125348189415043,0.4381084840055633,0.8291316526610645,0.8652777777777778,0.15774647887323945,0.14909847434119278,0.2855254691651043,0.0,0.25834013202199,0.27278832236535044
61,0.4314713001251221,0.003125762939453125,0.328881469115192,0.3633733643912239,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",57,0.36538461538461536,0.3831123517096999,0.4198895027624309,0.5205574912891986,0.17548746518105848,0.15785813630041726,0.09803921568627451,0.09930555555555555,0.5859154929577465,0.6560332871012483,0.09307386936804704,0.00625152587890625,0.17400310765747487,0.21105194828295823
62,0.4685196399688721,0.0,0.43962159154145797,0.46176959767169257,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",41,0.1620879120879121,0.16399162595952546,0.44751381215469616,0.5337979094076655,0.5543175487465181,0.5820584144645341,0.876750700280112,0.9090277777777778,0.16056338028169015,0.11997226074895978,0.14833826910094858,0.0,0.26755934454636676,0.2916142989543716
63,0.7065139293670655,0.0,0.4079020589872009,0.43546893335671777,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",44,0.7115384615384616,0.7683182135380321,0.09944751381215469,0.10452961672473868,0.6573816155988857,0.6988873435326843,0.12044817927170869,0.14444444444444443,0.447887323943662,0.46116504854368934,0.20639292488897001,0.0,0.2588573198063576,0.2738810971615406
64,0.6543091773986817,0.003125715255737305,0.30662214802448523,0.3305071837596996,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",58,0.8461538461538461,0.9099790648988136,0.16574585635359115,0.1686411149825784,0.2924791086350975,0.3191933240611961,0.12044817927170869,0.15486111111111112,0.09859154929577464,0.09986130374479889,0.22176130103712832,0.00625143051147461,0.28006638728829963,0.29871904977026886
65,0.05938081741333008,0.0,0.18252643294379522,0.18144433021093728,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",84,0.18956043956043955,0.17515701325889743,0.23204419889502761,0.23554006968641114,0.1532033426183844,0.16689847009735745,0.16806722689075632,0.16041666666666668,0.16901408450704225,0.16920943134535368,0.01822403080842713,0.0,0.0274472789435704,0.027456572308573724
66,0.0812596321105957,0.0,0.13689482470784642,0.12488835169668966,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",110,0.14560439560439561,0.11863224005582694,0.10220994475138122,0.10104529616724739,0.10027855153203342,0.10152990264255911,0.15126050420168066,0.13194444444444445,0.18591549295774648,0.17128987517337033,0.011694246866753,0.0,0.03226896962478055,0.025908057425748008
67,0.259426212310791,0.0,0.18030050083472454,0.17419197492189673,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",87,0.20054945054945056,0.18771807397069085,0.39502762430939226,0.3749128919860627,0.10027855153203342,0.10152990264255911,0.10084033613445378,0.10208333333333333,0.10140845070422536,0.10471567267683772,0.042619144055675115,0.0,0.11460581125747175,0.10562029295157248
68,0.3697488307952881,0.00632181167602539,0.1335559265442404,0.1545004554876278,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",118,0.0989010989010989,0.11165387299371947,0.09944751381215469,0.10104529616724739,0.19498607242339833,0.24478442280945759,0.0896358543417367,0.1284722222222222,0.18591549295774648,0.18654646324549237,0.044876769665692325,0.007743427919777323,0.046436286199912184,0.05394236551149617
69,0.30971503257751465,0.0,0.14746800222593212,0.1461005252877881,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",108,0.19505494505494506,0.17725052337752967,0.11878453038674033,0.13310104529616726,0.1671309192200557,0.15855354659248957,0.07282913165266107,0.11180555555555556,0.18309859154929578,0.14979195561719832,0.14081789611048562,0.0,0.04537873971482189,0.022289720534230298
70,0.27990031242370605,0.003125286102294922,0.15915414579855314,0.14741409834125646,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",102,0.3131868131868132,0.26796929518492674,0.09668508287292818,0.09686411149825784,0.11977715877437325,0.10778859527121001,0.16806722689075632,0.1673611111111111,0.09577464788732394,0.0970873786407767,0.186276781506427,0.006250572204589844,0.08192175092461741,0.06571103283870842
